timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1612959851940,103,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7598,131,9,9,null,103,1,0
1612959851904,162,02.01 /projects,200,OK,Thread Group 1-2,text,true,,7707,134,9,9,https://makeyka.herokuapp.com/projects,162,0,0
1612959851904,162,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7707,134,9,9,null,162,0,0
1612959851962,123,01.01 /home,200,OK,Thread Group 1-5,text,true,,18564,126,9,9,https://makeyka.herokuapp.com/,123,0,0
1612959851962,123,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,18564,126,9,9,null,123,0,0
1612959852035,97,03.01 /about,200,OK,Thread Group 1-4,text,true,,7598,131,9,9,https://makeyka.herokuapp.com/about,97,0,0
1612959852034,97,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7598,131,9,9,null,97,1,0
1612959851951,186,02.01 /projects,200,OK,Thread Group 1-8,text,true,,7707,134,9,9,https://makeyka.herokuapp.com/projects,186,0,0
1612959851951,186,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,7707,134,9,9,null,186,0,0
1612959852044,98,04.01 /cv,200,OK,Thread Group 1-3,text,true,,4843,128,9,9,https://makeyka.herokuapp.com/cv,98,0,0
1612959852044,98,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4843,128,9,9,null,98,0,0
1612959852066,95,03.01 /about,200,OK,Thread Group 1-2,text,true,,7598,131,9,9,https://makeyka.herokuapp.com/about,95,0,0
1612959852066,95,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7598,131,9,9,null,95,0,0
1612959851962,201,02.01 /projects,200,OK,Thread Group 1-6,text,true,,7707,134,9,9,https://makeyka.herokuapp.com/projects,201,0,0
1612959851962,201,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7707,134,9,9,null,201,0,0
1612959852132,98,04.01 /cv,200,OK,Thread Group 1-4,text,true,,4843,128,9,9,https://makeyka.herokuapp.com/cv,98,0,0
1612959852132,98,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4843,128,9,9,null,98,0,0
1612959852142,103,01.01 /home,200,OK,Thread Group 1-3,text,true,,18564,126,9,9,https://makeyka.herokuapp.com/,103,0,0
1612959852142,103,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,18564,126,9,9,null,103,0,0
1612959852137,111,03.01 /about,200,OK,Thread Group 1-8,text,true,,7598,131,9,9,https://makeyka.herokuapp.com/about,111,0,0
1612959852137,111,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,7598,131,9,9,null,111,0,0
1612959852161,96,04.01 /cv,200,OK,Thread Group 1-2,text,true,,4843,128,9,9,https://makeyka.herokuapp.com/cv,96,0,0
1612959852161,96,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4843,128,9,9,null,96,0,0
1612959852163,106,03.01 /about,200,OK,Thread Group 1-6,text,true,,7598,131,9,9,https://makeyka.herokuapp.com/about,106,0,0
1612959852163,106,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7598,131,9,9,null,106,0,0
1612959852085,187,02.01 /projects,200,OK,Thread Group 1-5,text,true,,7707,134,9,9,https://makeyka.herokuapp.com/projects,187,0,0
1612959852085,187,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,7707,134,9,9,null,187,0,0
1612959852231,100,01.01 /home,200,OK,Thread Group 1-4,text,true,,18564,126,9,9,https://makeyka.herokuapp.com/,100,0,0
1612959852231,100,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,18564,126,9,9,null,100,0,0
1612959852248,98,04.01 /cv,200,OK,Thread Group 1-8,text,true,,4843,128,9,9,https://makeyka.herokuapp.com/cv,98,0,0
1612959852248,98,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,4843,128,9,9,null,98,0,0
1612959852257,100,01.01 /home,200,OK,Thread Group 1-2,text,true,,18564,126,9,9,https://makeyka.herokuapp.com/,100,0,0
1612959852257,100,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,18564,126,9,9,null,100,0,0
1612959852269,97,04.01 /cv,200,OK,Thread Group 1-6,text,true,,4843,128,9,9,https://makeyka.herokuapp.com/cv,97,0,0
1612959852269,97,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,4843,128,9,9,null,97,0,0
1612959852272,106,03.01 /about,200,OK,Thread Group 1-5,text,true,,7598,131,9,9,https://makeyka.herokuapp.com/about,106,0,0
1612959852272,106,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,7598,131,9,9,null,106,1,0
1612959852245,164,02.01 /projects,200,OK,Thread Group 1-3,text,true,,7707,134,9,9,https://makeyka.herokuapp.com/projects,164,0,0
1612959852245,164,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7707,134,9,9,null,164,0,0
1612959852346,104,01.01 /home,200,OK,Thread Group 1-8,text,true,,18564,126,9,9,https://makeyka.herokuapp.com/,104,0,0
1612959852346,104,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,18564,126,9,9,null,104,0,0
1612959852366,105,01.01 /home,200,OK,Thread Group 1-6,text,true,,18564,126,9,9,https://makeyka.herokuapp.com/,105,0,0
1612959852366,105,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,18564,126,9,9,null,105,0,0
1612959852379,108,04.01 /cv,200,OK,Thread Group 1-5,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,108,0,0
1612959852379,108,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4843,128,10,10,null,108,0,0
1612959851990,509,01.01 /home,200,OK,Thread Group 1-9,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,509,0,301
1612959851989,509,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,18564,126,10,10,null,509,2,301
1612959852409,92,03.01 /about,200,OK,Thread Group 1-3,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,92,0,0
1612959852409,92,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7598,131,10,10,null,92,1,0
1612959852331,180,02.01 /projects,200,OK,Thread Group 1-4,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,180,0,0
1612959852331,180,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7707,134,10,10,null,180,0,0
1612959852357,170,02.01 /projects,200,OK,Thread Group 1-2,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,170,0,0
1612959852357,170,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7707,134,10,10,null,170,0,0
1612959852502,93,04.01 /cv,200,OK,Thread Group 1-3,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,93,0,0
1612959852502,93,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4843,128,10,10,null,93,0,0
1612959852487,113,01.01 /home,200,OK,Thread Group 1-5,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,113,0,0
1612959852487,113,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,18564,126,10,10,null,113,0,0
1612959852511,94,03.01 /about,200,OK,Thread Group 1-4,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,94,0,0
1612959852511,94,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7598,131,10,10,null,94,0,0
1612959852527,90,03.01 /about,200,OK,Thread Group 1-2,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,90,0,0
1612959852527,90,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7598,131,10,10,null,90,0,0
1612959852471,161,02.01 /projects,200,OK,Thread Group 1-6,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,161,0,0
1612959852471,161,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7707,134,10,10,null,161,0,0
1612959852450,194,02.01 /projects,200,OK,Thread Group 1-8,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,194,0,0
1612959852450,194,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,7707,134,10,10,null,194,0,0
1612959852500,190,02.01 /projects,200,OK,Thread Group 1-9,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,190,0,0
1612959852500,190,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,7707,134,10,10,null,190,1,0
1612959852595,106,01.01 /home,200,OK,Thread Group 1-3,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,106,0,0
1612959852595,106,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,18564,126,10,10,null,106,0,0
1612959852605,105,04.01 /cv,200,OK,Thread Group 1-4,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,105,0,0
1612959852605,105,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,4843,128,10,10,null,105,0,0
1612959852617,98,04.01 /cv,200,OK,Thread Group 1-2,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,98,0,0
1612959852617,98,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,4843,128,10,10,null,98,0,0
1612959852632,97,03.01 /about,200,OK,Thread Group 1-6,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,97,0,0
1612959852632,97,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7598,131,10,10,null,97,0,0
1612959852644,102,03.01 /about,200,OK,Thread Group 1-8,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,102,0,0
1612959852644,102,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,7598,131,10,10,null,102,0,0
1612959852600,200,02.01 /projects,200,OK,Thread Group 1-5,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,200,0,0
1612959852600,200,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,7707,134,10,10,null,200,0,0
1612959852691,113,03.01 /about,200,OK,Thread Group 1-9,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,113,0,0
1612959852691,113,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,7598,131,10,10,null,113,0,0
1612959852710,101,01.01 /home,200,OK,Thread Group 1-4,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,101,0,0
1612959852710,101,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,18564,126,10,10,null,101,0,0
1612959852715,110,01.01 /home,200,OK,Thread Group 1-2,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,109,0,0
1612959852715,110,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,18564,126,10,10,null,109,0,0
1612959852729,106,04.01 /cv,200,OK,Thread Group 1-6,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,106,0,0
1612959852729,106,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,4843,128,10,10,null,106,0,0
1612959852746,96,04.01 /cv,200,OK,Thread Group 1-8,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,96,0,0
1612959852746,96,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,4843,128,10,10,null,96,0,0
1612959851932,921,01.01 /home,200,OK,Thread Group 1-7,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,921,0,0
1612959851932,921,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,18564,126,10,10,null,921,0,0
1612959852701,183,02.01 /projects,200,OK,Thread Group 1-3,text,true,,7707,134,10,10,https://makeyka.herokuapp.com/projects,183,0,0
1612959852701,183,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7707,134,10,10,null,183,0,0
1612959852475,432,01.01 /home,200,OK,Thread Group 1-10,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,431,0,245
1612959852474,432,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,18564,126,10,10,null,431,1,245
1612959852800,108,03.01 /about,200,OK,Thread Group 1-5,text,true,,7598,131,10,10,https://makeyka.herokuapp.com/about,108,0,0
1612959852800,108,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,7598,131,10,10,null,108,0,0
1612959852804,106,04.01 /cv,200,OK,Thread Group 1-9,text,true,,4843,128,10,10,https://makeyka.herokuapp.com/cv,106,0,0
1612959852804,106,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,4843,128,10,10,null,106,0,0
1612959852835,102,01.01 /home,200,OK,Thread Group 1-6,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,102,0,0
1612959852835,102,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,18564,126,10,10,null,102,1,0
1612959852842,104,01.01 /home,200,OK,Thread Group 1-8,text,true,,18564,126,10,10,https://makeyka.herokuapp.com/,104,0,0
1612959852842,104,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,18564,126,10,10,null,104,0,0
1612959852884,93,03.01 /about,200,OK,Thread Group 1-3,text,true,,7598,131,11,11,https://makeyka.herokuapp.com/about,93,0,0
1612959852884,93,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,7598,131,11,11,null,93,0,0
1612959852811,180,02.01 /projects,200,OK,Thread Group 1-4,text,true,,7707,134,11,11,https://makeyka.herokuapp.com/projects,180,0,0
1612959852811,180,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7707,134,11,11,null,180,0,0
1612959852825,171,02.01 /projects,200,OK,Thread Group 1-2,text,true,,7707,134,11,11,https://makeyka.herokuapp.com/projects,171,0,0
1612959852825,171,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7707,134,11,11,null,171,0,0
1612959852908,110,04.01 /cv,200,OK,Thread Group 1-5,text,true,,4843,128,11,11,https://makeyka.herokuapp.com/cv,110,0,0
1612959852908,110,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,4843,128,11,11,null,110,0,0
1612959852910,130,01.01 /home,200,OK,Thread Group 1-9,text,true,,18564,126,11,11,https://makeyka.herokuapp.com/,130,0,0
1612959852910,130,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,18564,126,11,11,null,130,0,0
1612959852854,192,02.01 /projects,200,OK,Thread Group 1-7,text,true,,7707,134,11,11,https://makeyka.herokuapp.com/projects,191,0,0
1612959852853,192,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,7707,134,11,11,null,191,1,0
1612959852977,97,04.01 /cv,200,OK,Thread Group 1-3,text,true,,4843,128,11,11,https://makeyka.herokuapp.com/cv,97,0,0
1612959852977,97,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,4843,128,11,11,null,97,0,0
1612959852992,93,03.01 /about,200,OK,Thread Group 1-4,text,true,,7598,131,11,11,https://makeyka.herokuapp.com/about,93,0,0
1612959852991,93,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,7598,131,11,11,null,93,1,0
1612959852996,101,03.01 /about,200,OK,Thread Group 1-2,text,true,,7598,131,11,11,https://makeyka.herokuapp.com/about,100,0,0
1612959852996,101,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,7598,131,11,11,null,100,0,0
1612959849989,3130,02.01 /projects,200,OK,Thread Group 1-1,text,true,,5497,134,11,11,https://makeyka.herokuapp.com/projects,3130,0,0
1612959849989,3130,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,5497,134,11,11,null,3130,0,0
1612959852907,226,02.01 /projects,200,OK,Thread Group 1-10,text,true,,7707,134,11,11,https://makeyka.herokuapp.com/projects,226,0,0
1612959852907,226,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,7707,134,11,11,null,226,0,0
1612959852938,223,02.01 /projects,200,OK,Thread Group 1-6,text,true,,7707,134,11,11,https://makeyka.herokuapp.com/projects,223,0,0
1612959852938,223,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,7707,134,11,11,null,223,0,0
